iid,buying_info,CommentCount,page,sale_num,origin_price,favorRate,default_praise_count,tags,price,stock,img,title 
30619029,6271人已抢,2064,9,6271,,98%,673,质量很好|193	实惠|191	柔软舒适|170	正品|49	尺码偏小|37	尺码偏大|34	磨脚|33	跟脚性好|29	尺码合适|29	和描述一致|28	质量一般|25,4900,,http://b1.hucdn.com/upload/item/1702/10/04310973032491_x.jpg,菲尼尔新款防掉宝宝鞋 1-5岁真皮软底女童皮鞋韩版公主鞋春秋季
30556720,11257人已抢,3878,9,11257,,98%,1014,实惠|196	质量很好|194	外观漂亮|190	外观不好看|149	手感好|118	和描述一致|77	物流快|70	服务不错|54	质量一般|54	跟描述一致|30	发货快|30,3690,,http://b1.hucdn.com/upload/item/1712/23/35539660635528_800x800.jpg,三件套更划算浴巾毛巾方巾套装纯棉六层纱布60股A类纯棉无荧光婴幼儿柔软又透气
30516766,11413人已抢,2394,9,11413,,98%,3450,实惠|194	质量很好|61	物流快|27	和描述一致|23	包装好|18	服务不错|7	发货快|6	质量一般|5	物流慢|4,950,,http://b1.hucdn.com/upload/item/1803/10/87012910867155_800x800.jpg,【2个装】【特实用】家用可旋转水龙头防溅花洒过滤器过滤嘴自来水节水器滤水器
30651971,13112人已抢,2690,9,13112,,96%,128,质量很好|194	实惠|185	质量一般|84	尺码偏小|56	正品|48	和描述一致|26	服务不错|22	显瘦|22	物流快|18	尺码偏大|18	款式不错|14,1790,,http://b1.hucdn.com/upload/item/1803/19/61798113898460_640x640.jpg,婉枫柳 2017春秋季织带打底裤女外穿脚口卷边修身显瘦薄款黑色九分小脚裤
30593505,20848人已抢,6014,9,20848,,99%,2848,实惠|192	外观漂亮|189	外观不好看|183	物流快|118	质量很好|113	包装好|113	服务不错|74	和描述一致|63	发货快|35	物流慢|31	大品牌|28,2850,,http://b1.hucdn.com/upload/item/1801/03/45036078135714_800x800.jpg,十月天使 宝宝洗衣皂婴儿洗衣皂尿布皂儿童去渍肥皂200g*9块
30589164,16090人已抢,5910,9,16090,,97%,1071,质量很好|196	实惠|191	柔软舒适|191	质量一般|188	手感好|119	质量差|51	物流快|51	尺码偏小|51	和描述一致|46	发货快|37	物流慢|35,3990,,http://b1.hucdn.com/upload/item/1801/26/31534630361196_500x500.jpg,【北极绒正品】【4条礼盒装】男士内裤莫代尔平角内裤男U凸夏季性感青年四角短裤
30367418,8549人已抢,941,9,8549,,96%,1082,实惠|119	正品|116	质量不错|70	清洁度强|67	味道好闻|48	保湿滋润|47	服务不错|37	是正品|33	质量很好|31	物流快|29	包装好|16,3200,,http://b1.hucdn.com/upload/item/1712/16/16323598384766_800x800.jpg,【买二送一】全身美白 变美嫩白皂 全身私处护理淡化黑色素手工晶体皂1块装
30618957,15540人已抢,3669,9,15540,,98%,4485,实惠|195	质量很好|193	物流快|43	包装好|38	质量一般|29	发货快|22	和描述一致|15	服务不错|14	大品牌|14	物流慢|11	是正品|4,2990,,http://b1.hucdn.com/upload/item/1803/29/90870079095690_800x800.png,【4层70g/卷】植护家用卷纸卫生纸*36卷整箱装无芯卷纸原生木浆手纸抽纸
30656510,14334人已抢,2582,9,14334,,98%,3530,实惠|198	质量很好|194	和描述一致|59	质量一般|50	物流快|24	服务不错|12	物流慢|10	包装好|9	发货快|8	大品牌|1,930,,http://b1.hucdn.com/upload/item/1807/02/21747658134018_800x800.jpg,今日特卖 【1-2个装情侣围裙】厨房韩版时尚可爱成人男女无袖罩衣情侣围裙
30606159,4403人已抢,1150,9,4403,,98%,1237,实惠|186	外观漂亮|184	质量很好|65	外观不好看|39	无异味|32	物流快|20	材质一般|18	和描述一致|17	气味还行|16	服务不错|9	物流慢|8,1480,,http://b1.hucdn.com/upload/item/1807/02/20057611599558_800x800.jpg,优恩婴儿食物咬咬袋果蔬乐吃水果奶嘴辅食器磨牙棒宝宝咬咬乐牙胶果汁嚼嚼乐
30653545,6090人已抢,1846,9,6090,,98%,1103,质量很好|198	外观漂亮|197	实惠|195	外观不好看|67	质量一般|25	物流快|19	服务不错|18	和描述一致|18	包装好|15	物流慢|10	手感好|9,1980,,http://b1.hucdn.com/upload/item/1705/23/27903314360407_800x800.jpg,婴儿洗脸盆组合宝宝洗脸盆小脸盆加厚塑料盆子儿童洗脚盆洗屁股盆小孩面盆新生儿用品
30289678,12847人已抢,2858,9,12847,,97%,3157,实惠|199	正品|87	质量不错|75	质量很好|51	物流快|45	功效不错|42	包装好|39	服务不错|20	和描述一致|20	物流慢|15	发货快|14,990,,http://b1.hucdn.com/upload/item/1710/27/73885335357677_800x800.jpg,【全天不晕染 一笔成型】慕漾少女心持久防水眼线笔眼线液笔持久不晕染防水防汗
30627133,51627人已抢,12777,9,51627,,98%,5081,实惠|196	包装好|194	质量很好|187	物流慢|146	物流快|143	质量一般|79	和描述一致|76	服务不错|67	发货快|58	质量差|57	包装差|21,1990,,http://b1.hucdn.com/upload/item/1803/07/16226521728228_800x800.jpg,【15包】温莎带盖婴儿湿巾80抽*5包+10抽*10包
30638068,31190人已抢,10780,9,31190,,99%,1768,包装好|195	质量很好|194	实惠|185	物流快|143	是正品|108	发货快|88	吸水性不错|76	大品牌|60	服务不错|57	尺码合身|49	质量一般|47,2580,,http://b1.hucdn.com/upload/item/1803/28/10090752514125_800x800.jpg,子初 婴儿隔尿垫儿童床垫一次性防水透气新生儿床单月经垫宝宝2包3包
30630689,4171人已抢,1199,9,4171,,98%,423,实惠|186	质量很好|115	是正品|88	和描述一致|22	包装好|21	服务不错|18	发货快|13	物流快|6	质量一般|4	物流慢|4	材质差|1,3900,,http://b1.hucdn.com/upload/item/1707/17/70395520032198_800x800.jpg,[官方正品]韩国杯具熊保温杯儿童水壶[一杯两用]升级款316不锈钢儿童水杯带吸管
29311776,12840人已抢,8033,9,12840,,98%,81,是正品|193	实惠|189	包装好|183	发货快|132	不上火|103	物流快|74	质量很好|54	物流慢|28	服务不错|28	和描述一致|24	大品牌|24,25800,,http://b1.hucdn.com/upload/item/1703/22/65363843145295_800x800.jpg,英国爱他美奶粉3段900g*2（1-2岁）
30532348,44715人已抢,17864,7,44715,,97%,580,是正品|194	质量很好|192	质量不错|192	正品|189	物流快|189	实惠|186	外观不错|185	包装好|177	发货快|134	外观不好看|117	和描述一致|89,2890,,http://b1.hucdn.com/upload/item/1808/31/87688815715966_800x800.jpg,【超值8包】苏菲卫生巾棉柔共40片 日用30P+290夜用10片
30625898,14127人已抢,3701,7,14127,,98%,2687,质量很好|197	实惠|195	质量一般|92	柔软舒适|86	尺码偏大|82	尺码合适|70	和描述一致|51	磨脚|39	物流快|38	正品|28	质量差|24,1090,,http://b1.hucdn.com/upload/item/1705/24/87590298931601_500x500.jpg,儿童舞蹈鞋软底女童跳舞鞋练功鞋成人幼儿瑜伽鞋芭蕾舞鞋男猫爪鞋
29308224,56788人已抢,24621,6,56788,,98%,1426,发货快|189	物流快|185	和描述一致|183	质量很好|180	是正品|177	包装好|170	物流慢|163	吸水性强|157	实惠|150	柔软舒适|149	大品牌|118,14600,,http://b1.hucdn.com/upload/item/1703/31/62641717225312_800x800.jpg,纸尿裤 M64 （6-11KG）【2包装】
30597278,26144人已抢,6717,6,26144,,98%,2572,实惠|193	清洁效果好|187	包装好|165	清洁效果差|150	质量很好|140	性价比不高|122	服务不错|82	物流快|73	物流慢|68	无异味|41	和描述一致|38,2590,,http://b1.hucdn.com/upload/item/1805/17/23735816668228_800x800.jpg,【 两桶8斤等约4L 外送湿巾】展望可爱多不伤手无刺激草本婴儿洗衣液2L*2桶
30550472,28881人已抢,6036,6,28881,,99%,403,质量很好|195	实惠|187	包装好|113	质量一般|86	物流快|48	服务不错|37	发货快|31	和描述一致|26	物流慢|25	是正品|8	大品牌|3,2790,,http://b1.hucdn.com/upload/item/1712/16/10775069687097_800x800.jpg,【24包整箱】柔之选本色抽纸巾食品级餐巾纸抽取式面巾纸
30289679,19686人已抢,4273,6,19686,,96%,4250,实惠|192	正品|115	质量不错|96	功效不错|65	质量很好|60	物流快|44	服务不错|37	包装好|31	和描述一致|29	发货快|21	物流慢|14,990,,http://b1.hucdn.com/upload/item/1712/18/86866509697677_800x800.jpg,【7天不画眉 秒变女神】【拍二送新品卸妆膜】一抹成型风靡韩国立体流云气垫眉膏眉笔√真防水√真持久√真自然√不易脱色不晕染
30602935,25378人已抢,5358,6,25378,,98%,3451,实惠|195	质量很好|186	物流快|108	包装好|88	物流慢|41	和描述一致|33	服务不错|28	质量一般|27	质量差|22	发货快|18	大品牌|8,1900,,http://b1.hucdn.com/upload/item/1810/06/03489684566069_800x800.jpg,【80抽10包/5包】小叮咚 婴儿手口湿巾湿巾带盖 无香无添加 新生儿童湿巾
30514580,2122人已抢,494,6,2122,,95%,604,实惠|123	质量很好|52	质量一般|8	物流快|6	和描述一致|6	包装好|4	发货快|3	服务不错|3	物流慢|3	是正品|2	大品牌|1,3590,,http://b1.hucdn.com/upload/item/1803/10/79285433972821_800x800.jpg,俞兆林正品【决明子枕芯一对】超值2只装 定型决明子薰衣草荞麦枕芯单人枕头 【可水洗】纤维枕头 舒适保健枕48*74cm
30312095,167387人已抢,66100,6,167387,,97%,3219,发货快|193	物流慢|193	质量很好|191	保湿滋润|191	物流快|191	质量不错|190	包装好|189	是正品|188	实惠|187	清洁度强|185	服务不错|184,1990,,http://b1.hucdn.com/upload/item/1805/26/21298074234003_800x800.jpg,【30片装 两份同款多送10片】正品碧素堂燕窝婴儿面膜补水保湿清爽控油清洁面膜
30603796,3949人已抢,706,6,3949,,98%,923,实惠|191	质量很好|89	质量一般|12	物流快|5	发货快|4	包装好|4	服务不错|2	和描述一致|2	物流慢|1,950,,http://b1.hucdn.com/upload/item/1707/14/04757495787918_700x700.jpg,200只8卷手提背心点断式彩色垃圾袋质量杠杠的
30653205,11600人已抢,5642,6,11600,,96%,1555,质量很好|198	实惠|196	质量一般|100	尺码不合身|97	面料手感不错|85	和描述一致|50	无色差|45	物流慢|34	物流快|29	发货快|24	尺码偏大|21,2590,,http://b1.hucdn.com/upload/item/1809/29/33731540610490_800x800.jpg,【4条装】桂诗兰儿童内裤纯棉宝宝女童中大童小女孩平角四角内裤
30608606,20380人已抢,7633,6,20380,,98%,1087,质量很好|195	是正品|194	实惠|188	大品牌|87	包装好|85	和描述一致|76	物流快|57	发货快|49	包装差|37	物流慢|23	服务不错|17,3690,,http://b1.hucdn.com/upload/item/1801/03/72964727279133_800x800.jpg,【可以咬的湿巾】gb好孩子 婴儿带盖手口湿巾木糖醇湿纸巾80抽
30476133,1186人已抢,188,6,1186,,96%,65,实惠|31	正品|7	质量不错|7	质量很好|6	物流快|5	服务不错|4	是正品|3	功效不错|3	物流慢|1	发货快|1	和描述一致|1,1290,,http://b1.hucdn.com/upload/item/1803/12/40618796423182_800x800.jpg,【7天不画眉 防水防汗不掉妆 买就送护手霜】韩国立体流云气垫眉膏 不晕染不易脱色易上色持久自然 眉笔
30684184,7121人已抢,1206,6,7121,,99%,1229,实惠|168	质量很好|49	柔软舒适|48	物流快|21	包装好|13	大品牌|7	吸水性强|6	是正品|6	防侧漏|4	发货快|4	和描述一致|3,8200,,http://b1.hucdn.com/upload/item/1803/19/50415455706301_800x800.jpg,爽然大吸量轻薄S3纸尿裤S78/M72/L66/XL60片
30616880,7807人已抢,2214,6,7807,,98%,318,实惠|172	保湿滋润|87	质量不错|82	正品|59	包装好|52	清洁度强|31	物流快|29	物流慢|21	质量很好|18	服务不错|15	和描述一致|12,1990,,http://b1.hucdn.com/upload/item/1809/05/09912194480009_800x800.jpg,【买2送10】碧素堂葡萄面膜补水保湿亮肤清洁控油舒缓修护睡眠晚安面膜贴30片
30659496,4271人已抢,874,6,4271,,98%,721,实惠|188	质量不错|105	保湿滋润|83	物流快|36	正品|31	质量很好|25	清洁度强|23	服务不错|18	包装好|14	是正品|12	刺激性强|11,980,,http://b1.hucdn.com/upload/item/1809/12/15639577871984_800x800.jpg,芦荟胶祛痘淡印膏补水保湿去痘印面霜男女220g
30574770,27752人已抢,10153,7,27752,,99%,2163,包装好|190	外观漂亮|186	实惠|186	是正品|186	质量很好|163	外观不好看|155	物流快|117	大品牌|94	和描述一致|81	发货快|58	服务不错|39,3200,,http://b1.hucdn.com/upload/item/1806/04/80394005101429_800x800.jpg,红色小象婴儿爽身粉120g新生儿爽身粉带粉扑宝宝防痱祛痱止痒
30554884,14008人已抢,4476,7,14008,,97%,2321,是正品|194	质量很好|192	实惠|184	无异味|83	和描述一致|64	大品牌|36	材质一般|32	物流快|31	发货快|20	物流慢|19	服务不错|13,6780,,http://b1.hucdn.com/upload/item/1809/12/34795570054810_800x800.jpg,【买2送2】贝亲宽口径PPSU奶瓶带自然实感奶嘴可选+吸管手把超值组
30634747,46141人已抢,7651,7,46141,,98%,1890,是正品|195	实惠|192	外观不错|191	正品|190	质量不错|186	质量很好|186	外观不好看|183	包装好|94	物流快|92	和描述一致|92	包装差|40,2690,,http://b1.hucdn.com/upload/item/1803/27/40447767495966_800x800.jpg,【超值50片】苏菲卫生巾纯棉日用夜用超薄弹力贴身超熟睡混合装超值组合
30620679,26189人已抢,8787,7,26189,,99%,4446,实惠|193	质量很好|191	和描述一致|107	物流快|89	材质一般|83	包装好|78	质量一般|55	不太好用|54	发货快|53	物流慢|44	是正品|40,990,,http://b1.hucdn.com/upload/item/1708/17/60091069994911_800x800.jpg,【360只】植护 婴儿洁护棉签180支*2罐装 双头独立设计安全不刺激
30583711,41568人已抢,10481,7,41568,,99%,4200,质量很好|175	实惠|174	物流快|131	是正品|92	大品牌|91	包装好|84	发货快|71	和描述一致|63	服务不错|58	物流慢|47	尺码不合身|22,11600,,http://b1.hucdn.com/upload/item/1803/30/84015779210299_800x800.jpg,巴布豆超柔学步裤拉拉裤M24/L22/XL20/XXL18片*5
30474503,20365人已抢,3798,7,20365,,98%,7414,实惠|189	物流快|36	包装好|27	质量很好|26	发货快|15	服务不错|14	物流慢|14	和描述一致|9	质量一般|4	是正品|1,780,,http://b1.hucdn.com/upload/item/1603/28/74417410814889_800x800.jpg,【加量洗衣机槽10袋装*110g】沃姆洗衣机清洗剂消毒除垢滚筒内筒洗衣机槽清洁剂
30607070,5062人已抢,1134,7,5062,,98%,1788,实惠|193	质量很好|119	材质一般|24	和描述一致|21	质量一般|10	物流快|10	无异味|10	服务不错|9	物流慢|9	发货快|7	材质不错|7,780,,http://b1.hucdn.com/upload/item/1804/27/14926780150407_800x800.jpg,乐邦尼多套餐儿童筷子儿童餐具304不锈钢叉子勺子辅食用具宝宝吃饭勺叉套装喂养用品
30588967,44841人已抢,19400,7,44841,,98%,815,材质一般|197	质量一般|193	实惠|191	质量很好|191	物流慢|157	物流快|132	手感好|113	和描述一致|98	包装好|95	发货快|82	无异味|63,2690,,http://b1.hucdn.com/upload/item/1708/04/37166140552157_800x800.jpg,6条装序言宝宝垫背巾纯棉婴儿6层纱布吸汗巾儿童全棉隔汗巾加大号擦汗巾3-4-6岁
30291940,77094人已抢,12396,7,77094,,98%,34661,实惠|197	质量很好|196	包装好|195	物流快|163	服务不错|96	物流慢|87	和描述一致|82	发货快|70	是正品|36	质量一般|31	大品牌|7,1790,,http://b1.hucdn.com/upload/item/1804/16/48710626661659_800x800.jpg,足足10斤装【5斤*2瓶】薰衣草香实惠裝月之缘好太太洗衣液深层洁
30604896,4195人已抢,1254,7,4195,,97%,685,实惠|191	质量不错|132	保湿滋润|105	正品|50	物流快|40	清洁度强|32	包装好|28	质量很好|25	服务不错|22	发货快|12	是正品|11,1880,,http://b1.hucdn.com/upload/item/1802/24/43182124065969_800x800.jpg,【30片】丽芝雅小猪酸奶嫩滑补水保湿面膜温和清洁收缩毛孔赋予婴儿肌孕妇面贴膜女
30609258,8919人已抢,2725,7,8919,,99%,82,是正品|197	实惠|194	正品|191	外观不错|185	味道好闻|175	外观不好看|126	包装好|71	质量不错|57	物流快|38	质量很好|28	和描述一致|28,4600,,http://b1.hucdn.com/upload/item/1809/29/09446713500339_800x800.jpg,阿道夫 洗发水去屑控油滋润洗发水 四种选择 CK提香 正品保证
30605526,18677人已抢,3041,7,18677,,98%,11300,包装好|200	实惠|198	质量很好|196	和描述一致|77	无色差|74	材质一般|54	物流快|44	质量一般|24	配件好|22	大小合适|20	款式不错|18,990,,http://b1.hucdn.com/upload/item/1803/31/95337135793414_800x800.jpg,柏丽雅诗 日韩新款个性流苏小方包拼接撞色手机包时尚百搭单肩斜挎女包包潮
30596782,3668人已抢,1088,7,3668,,98%,164,实惠|191	质量很好|95	无异味|79	和描述一致|33	颜色好看|18	物流慢|11	物流快|9	服务不错|8	发货快|7	质量一般|6	好玩|5,990,,http://b1.hucdn.com/upload/item/1804/12/20455440365831_800x800.jpg,【曼哈顿球 马卡龙色系】婴乐星 暖色曼哈顿球潮流马卡龙色系婴幼儿宝宝牙咬磨
30621613,10848人已抢,4318,7,10848,,98%,599,质量很好|198	实惠|191	材质一般|89	手感好|86	和描述一致|60	手感不错|59	颜色好看|44	质量一般|36	物流快|35	物流慢|27	材质差|20,990,,http://b1.hucdn.com/upload/item/1702/25/95874794324321_800x800.jpg,【21*26】0-1岁新生儿定型枕 婴儿枕头 儿童防偏枕头
30555562,6987人已抢,2225,7,6987,,97%,1443,质量很好|196	实惠|194	包装好|79	质量一般|56	和描述一致|25	物流快|25	服务不错|10	物流慢|10	发货快|8	是正品|5	大品牌|2,1990,,http://b1.hucdn.com/upload/item/1710/17/07995588393473_800x800.jpg,【四条装】禧诺纯棉毛巾 组合四条装面巾 吸水洗脸巾
